Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
18-014230,2018-03,03/31/2018 16:37,Y, , ,1, ,182250,4,DRUGS-POSSESSION/COCAINE,1901,BACON ST,59, , , , ,899147.8,1025733
18-010330,2018-03,03/07/2018 09:45,Y, , ,1, ,182260,1,DRUGS-POSSESSION/METHAMPHETAMINE,509,LOUGHBOROUGH AVE,1, , ,516,LOUGHBOROUGH,890015.8,990991.2
18-010365,2018-03,03/07/2018 12:50,Y, , ,1, ,182260,1,DRUGS-POSSESSION/METHAMPHETAMINE,7500,S BROADWAY,2, , ,7700,BROADWAY,889722.9,988268.3
18-010378,2018-03,03/07/2018 14:59,Y, , ,1, ,182260,1,DRUGS-POSSESSION/METHAMPHETAMINE,7623,VIRGINIA AVE,2, , ,7623,VIRGINIA,888072.4,989032.4
18-010954,2018-03,03/11/2018 10:12,Y, , ,1, ,182260,1,DRUGS-POSSESSION/METHAMPHETAMINE,6437,ALABAMA AVE,1, , ,6437,ALABAMA,890254.9,992378.2
18-012824,2018-03,03/23/2018 00:07,Y, , ,1, ,182260,4,DRUGS-POSSESSION/METHAMPHETAMINE,1810,N 17TH ST,60, , , , ,906290.9,1023894
18-005657,2018-03,02/05/2018 07:30,Y, , ,1, ,182400,4,DRUGS-POSSESSION/MARIJUANA,3035,CASS AVE,59,VASHON HIGH SCHOOL,@VASHON HIGH SCHOOL,3035,CASS,899825.3,1024601
18-005958,2018-03,02/07/2018 09:45,Y, , ,1, ,182400,6,DRUGS-POSSESSION/MARIJUANA,4265,ATHLONE AVE,68, ,@YEATMAN LIDDEL COLEGE PREP MIDDLE S,4265,ATHLONE,897803.3,1034677
18-008585,2018-03,02/23/2018 19:40,Y, , ,1, ,182400,6,DRUGS-POSSESSION/MARIJUANA,4900,LEE AVE,69, , , , ,892765.2,1036486
18-009356,2018-03,02/28/2018 15:20,Y, , ,1, ,182400,1,DRUGS-POSSESSION/MARIJUANA,7604,MICHIGAN AVE,2, ,@SCHOOL - CARONDELET LEADERSHIP ACAD,7604,MICHIGAN,888640.9,988708.4
18-009440,2018-03,03/01/2018 09:30,Y, , ,1, ,182400,1,DRUGS-POSSESSION/MARIJUANA,5028,MORGANFORD RD,5,LONG MIDDLE SCHOOL,@LONG SCHOOL,5028,MORGANFORD,886915.1,1000092
18-009541,2018-03,03/02/2018 00:02,Y, , ,1, ,182400,4,DRUGS-POSSESSION/MARIJUANA,0,BAILEY AVE / PLEASANT ST,67, , , , ,902107.1,1030212
18-009547,2018-03,03/02/2018 01:20,Y, , ,1, ,182400,3,DRUGS-POSSESSION/MARIJUANA,3950,NEBRASKA AVE,16, , , , ,896158.6,1001458
18-009571,2018-03,03/02/2018 07:00,Y, , ,1, ,182400,6,DRUGS-POSSESSION/MARIJUANA,5140,RIVERVIEW BLVD,72, ,@NORTHWEST HIGH SCHOOL,5140,RIVERVIEW,889822,1044307
18-009602,2018-03,03/02/2018 09:47,Y, , ,1, ,182400,4,DRUGS-POSSESSION/MARIJUANA,620,N GRAND BLVD,77, ,@SCHOOL - PRECLARUS MASTERY ACADEMY,620,GRAND,897053.3,1021713
18-009604,2018-03,03/02/2018 12:17,Y, , ,1, ,182400,5,DRUGS-POSSESSION/MARIJUANA,0,ENRIGHT AVE / N KINGSHIGHWAY B,53, , , , ,887827,1026604
18-009673,2018-03,03/02/2018 20:25,Y, , ,1, ,182400,4,DRUGS-POSSESSION/MARIJUANA,0,N GARRISON AVE / NATURAL BRIDG,59, , , , ,901666.8,1029380
18-009807,2018-03,03/03/2018 17:36,Y, , ,1, ,182400,3,DRUGS-POSSESSION/MARIJUANA,1828,CHOUTEAU AVE,32, , ,1828,CHOUTEAU,902729.4,1014862
18-010040,2018-03,03/05/2018 11:00,Y, , ,1, ,182400,5,DRUGS-POSSESSION/MARIJUANA,918,UNION BLVD,51,SOLDAN HIGH SCHOOL,@SOLDAN HIGH SCHOOL,918,UNION,885248.8,1027486
18-010081,2018-03,03/05/2018 17:45,Y, , ,1, ,182400,4,DRUGS-POSSESSION/MARIJUANA,3560,SCOTT AVE,37,@METROLINK - GRAND,@METROLINK - GRAND,3560,SCOTT,895862.9,1018182
18-010368,2018-03,03/07/2018 11:25,Y, , ,1, ,182400,6,DRUGS-POSSESSION/MARIJUANA,5140,RIVERVIEW BLVD,72,NORTHWEST HIGH SCHOOL, ,5140,RIVERVIEW,889822,1044307
18-010557,2018-03,03/08/2018 17:07,Y, , ,1, ,182400,5,DRUGS-POSSESSION/MARIJUANA,0,HODIAMONT AVE / ROMAINE PL,78, , , , ,880918.1,1033616
18-010676,2018-03,03/09/2018 14:20,Y, , ,1, ,182400,4,DRUGS-POSSESSION/MARIJUANA,2500,SALISBURY ST,65, , ,2500,SALISBURY,903477.5,1028585
18-010747,2018-03,03/10/2018 00:45,Y, , ,1, ,182400,4,DRUGS-POSSESSION/MARIJUANA,1119,N TUCKER BLVD,61,MCDONALDS, ,1119,TUCKER,907258.8,1020890
18-010864,2018-03,03/10/2018 17:10,Y, , ,1, ,182400,6,DRUGS-POSSESSION/MARIJUANA,5074,THRUSH AVE,72, , ,5000,THRUSH,891237.8,1042644
18-011249,2018-03,03/13/2018 10:25,Y, , ,1, ,182400,1,DRUGS-POSSESSION/MARIJUANA,4660,S SPRING AVE,16, ,REAR,4660,GRAND,890690.6,999312.3
18-011449,2018-03,03/14/2018 01:00,Y, , ,1, ,182400,1,DRUGS-POSSESSION/MARIJUANA,6827,MICHIGAN AVE,1, , ,6827,MICHIGAN,890215.9,990905.1
18-011482,2018-03,03/14/2018 13:00,Y, , ,1, ,182400,3,DRUGS-POSSESSION/MARIJUANA,3021,HICKORY ST,31,L OVERTURE,ST. LOUIS PUBLIC SCHOOLS,3021,HICKORY,898047.2,1015729
18-011469,2018-03,03/14/2018 13:36,Y, , ,1, ,182400,5,DRUGS-POSSESSION/MARIJUANA,5821,KENNERLY AVE,50,LACLEDE SCHOOL, ,5821,KENNERLY,883967.8,1035593
18-011582,2018-03,03/15/2018 09:20,Y, , ,1, ,182400,4,DRUGS-POSSESSION/MARIJUANA,310,N 15TH ST,36,CONFLUENCE PREPARATORY ACADEMY, ,310,15TH,905455.4,1018670
18-011624,2018-03,03/15/2018 13:25,Y, , ,1, ,182400,6,DRUGS-POSSESSION/MARIJUANA,4646,BESSIE AVE,69, , , , ,894685.3,1036088
18-011756,2018-03,03/16/2018 09:25,Y, , ,1, ,182400,6,DRUGS-POSSESSION/MARIJUANA,1409,E LINTON AVE,66, ,@KIPP TRIUMPH ACADEMY,1409,LINTON,903234.1,1035432
18-012194,2018-03,03/19/2018 04:30,Y, , ,1, ,182400,4,DRUGS-POSSESSION/MARIJUANA,50,N LEONOR K SULLIVAN BLVD,35, ,ALIAS N LK SULLIVAN/MLK, , ,911148.3,1018927
18-012298,2018-03,03/19/2018 17:10,Y, , ,1, ,182400,4,DRUGS-POSSESSION/MARIJUANA,3520,LACLEDE AVE,37,@SLU-MARCHETTI TOWERS EAST, ,3520,LACLEDE,896756.6,1019603
18-012347,2018-03,03/20/2018 01:37,Y, , ,1, ,182400,1,DRUGS-POSSESSION/MARIJUANA,100,COURTOIS ST,2, ,AT S. BROADWAY, , ,888998.6,987731.4
18-012375,2018-03,03/20/2018 09:00,Y, , ,1, ,182400,4,DRUGS-POSSESSION/MARIJUANA,3836,NATURAL BRIDGE AVE,59,BEAUMONT HIGH,@SCHOOL - BEAUMONT HIGH,3836,NATURAL BRIDGE,899611.2,1030255
18-012385,2018-03,03/20/2018 10:25,Y, , ,1, ,182400,6,DRUGS-POSSESSION/MARIJUANA,0,EMILY / PRAIRIE,66, ,@EMILY/E PRAIRIE, , ,902257.3,1033833
18-012402,2018-03,03/20/2018 11:20,Y, , ,1, ,182400,1,DRUGS-POSSESSION/MARIJUANA,6131,LEONA ST,5,WOERNER ELEMENTARY,@SCHOOL - WOERNER,6131,LEONA,886235.1,996331.3
18-012487,2018-03,03/20/2018 19:30,Y, , ,1, ,182400,6,DRUGS-POSSESSION/MARIJUANA,425,CHRISTIAN AVE,74, , , , ,897404.2,1046767
18-012556,2018-03,03/21/2018 11:52,Y, , ,1, ,182400,4,DRUGS-POSSESSION/MARIJUANA,1809,OLIVE ST,36, , ,1809,OLIVE,904175.6,1019019
18-012611,2018-03,03/21/2018 15:00,Y, , ,1, ,182400,1,DRUGS-POSSESSION/MARIJUANA,516,LOUGHBOROUGH AVE,1,ST. LOUIS PUBLIC SCHOOLS,@BLOW SCHOOL,516,LOUGHBOROUGH,889651.8,990881.3
18-012713,2018-03,03/22/2018 10:33,Y, , ,1, ,182400,5,DRUGS-POSSESSION/MARIJUANA,5669,DELMAR BLVD,48,SOCIAL SECURITY ADMINSTRATION, ,5669,DELMAR,881699.6,1027174
18-012736,2018-03,03/22/2018 13:22,Y, , ,1, ,182400,6,DRUGS-POSSESSION/MARIJUANA,0,W FLORISSANT AVE / JOHN AVE,67, , , , ,902155.6,1033036
18-012752,2018-03,03/22/2018 16:00,Y, , ,1, ,182400,2,DRUGS-POSSESSION/MARIJUANA,4436,GIBSON AVE,39, , ,4436,GIBSON,888868,1017973
18-012799,2018-03,03/22/2018 17:38,Y, , ,1, ,182400,4,DRUGS-POSSESSION/MARIJUANA,200,S TUCKER BLVD,35,CITY JUSTICE CENTER, ,200,TUCKER,906343.9,1016785
18-013117,2018-03,03/24/2018 19:30,Y, , ,1, ,182400,6,DRUGS-POSSESSION/MARIJUANA,8299,PELHAM AVE,74, , ,8299,PELHAM,897206.6,1048620
18-013529,2018-03,03/27/2018 13:30,Y, , ,1, ,182400,5,DRUGS-POSSESSION/MARIJUANA,5328,DR MARTIN LUTHER KING DR,78, , ,5328,DR MARTIN LUTHER KING,886168.4,1031414
18-013918,2018-03,03/29/2018 17:25,Y, , ,1, ,182400,2,DRUGS-POSSESSION/MARIJUANA,0,IVANHOE AVE / MARMADUKE AVE,11, , , , ,876623.9,1011462
18-014091,2018-03,03/30/2018 20:27,Y, , ,1, ,182400,5,DRUGS-POSSESSION/MARIJUANA,5537,PAGE BLVD,78, , ,5537,PAGE,883809.6,1030621
18-014119,2018-03,03/30/2018 23:50,Y, , ,1, ,182400,6,DRUGS-POSSESSION/MARIJUANA,2998,MARCUS AVE,56, , , , ,892288.1,1032348
18-014142,2018-03,03/31/2018 03:02,Y, , ,1, ,182400,6,DRUGS-POSSESSION/MARIJUANA,4739,BESSIE CT,69, , ,4737,BESSIE,894299.6,1036496
18-014150,2018-03,03/31/2018 04:14,Y, , ,1, ,182400,2,DRUGS-POSSESSION/MARIJUANA,981,S SKINKER BLVD,44,BP GAS STATION, , , ,875914.1,1019455
18-009502,2018-03,03/01/2018 16:44,Y, , ,1, ,182999,2,DRUGS-POSSESSION/OTHR UNSPEC DRUG,3440,S KINGSHIGHWAY BLVD,15, , ,3440,KINGSHIGHWAY,885784.1,1006041
18-009546,2018-03,03/02/2018 00:41,Y, , ,1, ,182999,2,DRUGS-POSSESSION/OTHR UNSPEC DRUG,0,EVELINE ST / HAMPTON AVE,10, , , , ,880700.3,1014531
18-009951,2018-03,03/04/2018 19:16,Y, , ,1, ,182999,4,DRUGS-POSSESSION/OTHR UNSPEC DRUG,300,S JEFFERSON AVE,36, ,BP,300,JEFFERSON,901180.5,1017627
18-010089,2018-03,03/05/2018 18:34,Y, , ,1, ,182999,5,DRUGS-POSSESSION/OTHR UNSPEC DRUG,4930,ALDINE AVE,55, , ,4930,ALDINE,888952.8,1030370
18-010134,2018-03,03/06/2018 05:50,Y, , ,1, ,182999,4,DRUGS-POSSESSION/OTHR UNSPEC DRUG,0,N 13TH ST / BIDDLE ST,61, ,@STREETSIDE, , ,907113.2,1021135
18-010196,2018-03,03/06/2018 11:50,Y, , ,1, ,182999,6,DRUGS-POSSESSION/OTHR UNSPEC DRUG,4210,FAIR AVE,68, , ,4210,FAIR,898874.8,1033708
18-010270,2018-03,03/06/2018 22:13,Y, , ,1, ,182999,5,DRUGS-POSSESSION/OTHR UNSPEC DRUG,5200,ASHLAND AVE,52, , , , ,889341.6,1035059
18-010288,2018-03,03/07/2018 01:15,Y, , ,1, ,182999,2,DRUGS-POSSESSION/OTHR UNSPEC DRUG,0,MARCONI AVE / NORTHRUP AVE,12, , , , ,885404.7,1014669
18-010651,2018-03,03/09/2018 12:45,Y, , ,1, ,182999,3,DRUGS-POSSESSION/OTHR UNSPEC DRUG,1200,S 14TH ST,33, , , , ,904509.8,1013818
18-010785,2018-03,03/10/2018 09:48,Y, , ,1, ,182999,3,DRUGS-POSSESSION/OTHR UNSPEC DRUG,3800,S GRAND BLVD,16, , , , ,893423.6,1002800
18-011157,2018-03,03/12/2018 17:21,Y, , ,1, ,182999,4,DRUGS-POSSESSION/OTHR UNSPEC DRUG,0,N 19TH ST / FERRY ST,65, , , , ,904269.1,1032176
18-011203,2018-03,03/12/2018 22:00,Y, , ,1, ,182999,6,DRUGS-POSSESSION/OTHR UNSPEC DRUG,5935,LILLIAN AVE,76, , ,5935,LILLIAN,888720.1,1043913
18-011294,2018-03,03/13/2018 14:22,Y, , ,1, ,182999,1,DRUGS-POSSESSION/OTHR UNSPEC DRUG,0,I 55 SOUTHBOUND / WEBER RD,1, , , , ,883048.4,989823.7
18-011312,2018-03,03/13/2018 15:44,Y, , ,1, ,182999,6,DRUGS-POSSESSION/OTHR UNSPEC DRUG,6124,N BROADWAY,79, ,LOVE S GAS STATION,7124,BROADWAY,900558.8,1038456
18-011850,2018-03,03/16/2018 20:30,Y, , ,1, ,182999,5,DRUGS-POSSESSION/OTHR UNSPEC DRUG,4941,PAGE BLVD,53, , , , ,888581.4,1029162
18-011898,2018-03,03/17/2018 07:00,Y, , ,1, ,182999,3,DRUGS-POSSESSION/OTHR UNSPEC DRUG,2851,GRAVOIS AVE,24, ,QUICK TRIP,2851,GRAVOIS,897916.5,1008451
18-012488,2018-03,03/20/2018 19:26,Y, , ,1, ,182999,6,DRUGS-POSSESSION/OTHR UNSPEC DRUG,8602,GOODFELLOW BLVD,73, , ,8602,GOODFELLOW,890969.3,1050184
18-012770,2018-03,03/22/2018 17:15,Y, , ,1, ,182999,4,DRUGS-POSSESSION/OTHR UNSPEC DRUG,0,CARTER AVE / N GRAND BLVD,67, , ,4231,GRAND,902483.9,1032209
18-014247,2018-03,03/31/2018 18:40,Y, , ,1, ,182999,2,DRUGS-POSSESSION/OTHR UNSPEC DRUG,1420,HAMPTON AVE,41, ,@MCDONALDS - HAMPTON,1420,HAMPTON,880916,1016337
18-001764,2018-03,01/11/2018 14:20, , , ,1, ,183130,6,DRUGS-SALE/HEROIN,5012, ,71, ,REAR,5012,QUEENS,0,0
18-008546,2018-03,02/23/2018 12:00,Y, , ,1, ,183130,4,DRUGS-SALE/HEROIN,919,N JEFFERSON AVE,59, ,@CPD,919,JEFFERSON,902219.7,1021301
18-010078,2018-03,03/05/2018 17:21,Y, , ,1, ,183130,1,DRUGS-SALE/HEROIN,6100,S GRAND BLVD,1, , ,6100,GRAND,889703.5,994674.4
18-010208,2018-03,03/06/2018 14:30,Y, , ,1, ,183130,4,DRUGS-SALE/HEROIN,1915,OLIVE ST,36, , ,1915,OLIVE,903703.7,1019090
18-011433,2018-03,03/13/2018 10:50,Y, , ,1, ,183130,5,DRUGS-SALE/HEROIN,5906,HIGHLAND AVE,50, , ,5906,HIGHLAND,882900.3,1035547
18-012423,2018-03,03/20/2018 14:13,Y, , ,1, ,183130,4,DRUGS-SALE/HEROIN,1915,OLIVE ST,36, ,@HEADQUARTERS,1915,OLIVE,903703.7,1019090
18-013712,2018-03,03/28/2018 16:10,Y, , ,1, ,183130,4,DRUGS-SALE/HEROIN,1915,OLIVE ST,36, ,HEADQUARTERS,1915,OLIVE,903703.7,1019090
18-010233,2018-03,03/06/2018 17:42,Y, , ,1, ,183250,4,DRUGS-SALE/COCAINE,1915,OLIVE ST,36, , ,1915,OLIVE,903703.7,1019090
18-010711,2018-03,03/09/2018 19:22,Y, , ,1, ,183250,4,DRUGS-SALE/COCAINE,1915,OLIVE ST,36, , ,1915,OLIVE,903703.7,1019090
18-012595,2018-03,03/21/2018 13:20,Y, , ,1, ,183250,4,DRUGS-SALE/COCAINE,1915,OLIVE ST,36, ,@HEADQUARTERS,5721,TERRY,903703.7,1019090
18-009448,2018-03,03/01/2018 01:00,Y, , ,1, ,183260,1,DRUGS-SALE/METHAMPHETAMINE,7600,VIRGINIA AVE,2, , ,7600,VIRGINIA,888374.8,989087.3
18-011539,2018-03,03/14/2018 21:18,Y, , ,1, ,183260,4,DRUGS-SALE/METHAMPHETAMINE,1915,OLIVE ST,36, ,@HEADQUARTERS,1915,OLIVE,903703.7,1019090
18-001764,2018-03,01/11/2018 14:20, , , ,-1, ,183999,6,DRUGS-SALE/OTHR UNSPEC DRUG,5012, ,71, ,REAR,5012,QUEENS,0,0
18-006345,2018-03,02/09/2018 14:30,Y, , ,1, ,183999,6,DRUGS-SALE/OTHR UNSPEC DRUG,2048,DESOTO AVE,66, ,ALLEY,2048,DESOTO,902164.2,1034042
18-012420,2018-03,03/20/2018 14:06,Y, , ,1, ,183999,1,DRUGS-SALE/OTHR UNSPEC DRUG,0,S GRAND BLVD / MERAMEC ST,16, , , , ,893412.4,1000448
18-012961,2018-03,03/23/2018 21:05,Y, , ,1, ,184999,2,DRUGS-UNLAWFUL PRESCRP/OTHR UNSPEC PRESCRP,7339,GRAVOIS AVE,88, ,@WALGREENS - GRAVOIS AND HAMPTON,7339,GRAVOIS,878828.2,994423.4
18-011839,2018-03,03/16/2018 18:29,Y, , ,1, ,185000,6,DRUGS-OBTAIN BY FRAUD/FORGERY,3720,N KINGSHIGHWAY BLVD,69, , , , ,891316,1035410
18-012154,2018-03,03/18/2018 19:45,Y, , ,1, ,204100,3,FAMILY & CHILD CRIME-ENDANGR WELF CHILD,3743,PENNSYLVANIA AVE,19, , ,3743,PENNSYLVANIA,895917.9,1002953
18-013186,2018-03,03/25/2018 11:18,Y, , ,1, ,204100,3,FAMILY & CHILD CRIME-ENDANGR WELF CHILD,0,CHIPPEWA ST / OHIO AVE,16, , , , ,897719.4,1002582
18-013417,2018-03,03/26/2018 16:27,Y, , ,1, ,204100,4,FAMILY & CHILD CRIME-ENDANGR WELF CHILD,4500,N BROADWAY,64,ENERGY EXPRESS, , , ,905164,1033720
18-009661,2018-03,03/02/2018 19:34,Y, , ,1, ,211000,2,DUI-DRVING WHILE INTOXICATED,6434,SOUTHWEST AVE,11, , ,6434,SOUTHWEST,878244.4,1011856
18-009852,2018-03,03/04/2018 02:02,Y, , ,1, ,211000,2,DUI-DRVING WHILE INTOXICATED,60,HAMPTON VILLAGE PLZ,7, , ,60,HAMPTON VILLAGE,879568.8,1004479
18-009964,2018-03,03/05/2018 02:30,Y, , ,1, ,211000,2,DUI-DRVING WHILE INTOXICATED,3637,S KINGSHIGHWAY BLVD,14, , , , ,885275.2,1005019
18-011051,2018-03,03/12/2018 04:01,Y, , ,1, ,211000,4,DUI-DRVING WHILE INTOXICATED,736,S BROADWAY,35,@BAR- BROADWAY OYSTER BAR,@BAR- BROADWAY OYSTER BAR,736,BROADWAY,908097.1,1014297
18-011562,2018-03,03/15/2018 01:03,Y, , ,1, ,211000,2,DUI-DRVING WHILE INTOXICATED,0,FOREST PARK PKWY / UNION BLVD,82, , , , ,884555.6,1023742
18-012023,2018-03,03/17/2018 23:33,Y, , ,1, ,211000,2,DUI-DRVING WHILE INTOXICATED,6917,CHIPPEWA ST,9, , ,6917,CHIPPEWA,874516.4,1003324
18-012959,2018-03,03/23/2018 21:03,Y, , ,1, ,211000,2,DUI-DRVING WHILE INTOXICATED,1002,S VANDEVENTER AVE,28,WHITE CASTLE,@WHITE CASTLE - VANDEVENTER,1002,VANDEVENTER,892308.8,1017554
18-012985,2018-03,03/24/2018 01:25,Y, , ,1, ,211000,2,DUI-DRVING WHILE INTOXICATED,3311,MORGANFORD RD,15, , , , ,888095.3,1006807
18-013454,2018-03,03/27/2018 00:47,Y, , ,1, ,211000,4,DUI-DRVING WHILE INTOXICATED,0,N 11TH ST / FARRAR ST,65, , , , ,906302.3,1030336
18-013557,2018-03,03/27/2018 16:27,Y, , ,1, ,211000,4,DUI-DRVING WHILE INTOXICATED,1375,MARKET ST,36, , , , ,906011.6,1017603
18-011914,2018-03,03/17/2018 10:40,Y, , ,1, ,222300,2,LIQUOR LAWS-POSSESSION BY A MINOR,6406,LLOYD AVE,42, ,ROADWAY,6406,LLOYD,879040.1,1015953
18-011917,2018-03,03/17/2018 11:14,Y, , ,1, ,222300,2,LIQUOR LAWS-POSSESSION BY A MINOR,1400,TAMM AVE,42, , ,1400,TAMM,879175.2,1016478
18-009526,2018-03,03/01/2018 20:34,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,1320,WASHINGTON AVE,36, , ,1320,WASHINGTON,906107.8,1019097
18-009735,2018-03,03/03/2018 09:42,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,721,LOCUST ST,35, , , , ,908357.9,1018280
18-009744,2018-03,03/03/2018 11:36,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,600,CHESTNUT ST,35,KIENER PLAZA, ,600,CHESTNUT,908438.1,1017047
18-009898,2018-03,03/04/2018 13:50,Y, , ,1, ,229999,5,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,500,N KINGSHIGHWAY BLVD,38, , , , ,887795.3,1025617
18-010353,2018-03,03/07/2018 12:40,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,400,N 10TH ST,35, , ,400,10TH,907539.8,1018378
18-011674,2018-03,03/15/2018 18:14,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,706,N JEFFERSON AVE,36, ,AT BUS STOP,706,JEFFERSON,902377.4,1020515
18-012102,2018-03,03/18/2018 11:52,Y, , ,1, ,229999,6,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,1199,RIVERVIEW BLVD,74,PHILLIPS 66, ,1199,RIVERVIEW,894567,1052209
18-012372,2018-03,03/20/2018 09:38,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,635,WASHINGTON AVE,35, , , , ,908954.4,1018431
18-012590,2018-03,03/21/2018 14:30,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,1307,BIDDLE ST,61,KRAM FISH CO, ,1307,BIDDLE,907153.3,1021194
18-012871,2018-03,03/23/2018 11:25,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,1212,N 13TH ST,61,BIDDLE HOUSE,SHELTER,1212,13TH,907279.1,1021157
18-012888,2018-03,03/23/2018 12:55,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,316,N 9TH ST,35, ,SIDEWALK,316,9TH,907792.3,1018057
18-013320,2018-03,03/26/2018 10:19,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,116,N 6TH ST,35, ,@BREAD COMPANY- 6TH,116,6TH,908732.9,1017197
18-014219,2018-03,03/31/2018 15:20,Y, , ,1, ,229999,2,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,2807,SULPHUR AVE,11,7-11, ,2807,SULPHUR,880214.2,1010929
18-014271,2018-03,03/31/2018 21:34,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,400,N 4TH ST,35, , ,400,4TH,909726.3,1018037
18-006528,2018-03,02/10/2018 20:45,Y, , ,1, ,241100,3,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1200,RUSSELL AVE,21, , ,1200,RUSSELL,903096.3,1010200
18-009672,2018-03,03/01/2018 13:00,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,706,N JEFFERSON AVE,36,KIPP HIGH SCHOOL,ST. LOUIS PUBLIC SCHOOLS,706,JEFFERSON,902377.4,1020515
18-009519,2018-03,03/01/2018 18:50,Y, , ,1, ,241100,2,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,5055,ARSENAL ST,13, ,@SCHNUCKS - ARSENAL, , ,884765.6,1009623
18-009636,2018-03,03/02/2018 14:35,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4445,DELOR ST,5, ,IN REAR ALLEY,4445,DELOR,885565.9,1001137
18-010066,2018-03,03/02/2018 16:00,Y, , ,1, ,241100,3,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,2210,S 7TH ST,20, , ,2210,7TH,905071.1,1009131
18-009641,2018-03,03/02/2018 17:00,Y, , ,1, ,241100,2,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4552,FLAD AVE,13, ,APARTMENT,4552,FLAD,887794,1012498
18-009745,2018-03,03/03/2018 10:47,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,5229,ALASKA AVE,1, , ,5231,ALASKA,891808.3,996244.1
18-009850,2018-03,03/04/2018 01:30,Y, , ,1, ,241100,3,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,2001,MENARD ST,21,@BAR-DUKES,@BAR- DUKES,2001,MENARD,903829.4,1010366
18-009864,2018-03,03/04/2018 08:00,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3600,GERMANIA ST,1, , , , ,885987.1,990531.8
18-009904,2018-03,03/04/2018 14:16,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,605,WASHINGTON AVE,35,SUGAR FIRE, ,600,WASHINGTON,908824.3,1018657
18-010173,2018-03,03/06/2018 11:15,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,300,S 18TH ST,36,@METROLINK - UNION STATION,@METROLINK - UNION STATION,300,18TH,903924.3,1017158
18-010194,2018-03,03/06/2018 12:31,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4430,EICHELBERGER ST,5, , ,4430,EICHELBERGER,885724.4,999919.8
18-010222,2018-03,03/06/2018 14:40,Y, , ,1, ,241100,3,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1500,LAFAYETTE AVE,33, ,@ FIELD S FOOD S,1500,LAFAYETTE,903565.4,1012169
18-010245,2018-03,03/06/2018 18:40,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1042,LOUGHBOROUGH AVE,1, ,@QDOBA - LOUGHBOROUGH,1042,LOUGHBOROUGH,888177.8,992117.5
18-010443,2018-03,03/06/2018 23:45,Y, , ,1, ,241100,5,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4440,OLIVE ST,38, , ,4440,OLIVE,890564.6,1024615
18-010407,2018-03,03/07/2018 18:57,Y, , ,1, ,241100,3,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,2916,GRAVOIS AVE,30,IMOS PIZZA, ,2916,GRAVOIS,896983.6,1007837
18-010473,2018-03,03/08/2018 09:00,Y, , ,1, ,241100,5,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4001,COTTAGE AVE,56,BRIDGE OF HOPE, ,4001,COTTAGE,896893.6,1028063
